,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto
6536,970,Libardo Hernandez,@Libardo42725706,2021-02-15,hecho historico colombia ultimo pais america latina recibir vacuna medios muestran gran hazana
6537,971,jorge william correa,@arboletes78,2021-02-15,siento inquieto manejo vacuna chile mejicoargentina bolivia estan vacunando colombia 50000 dosis hoy chile 1 millon vacunados tal gestion
6538,972,El Dewey,@JotaLauburu,2021-02-15,ridicula transmision colombia 50 mil vacunas encima chile enganan pueblo incauto explican q hablan vacuna q general ultimo pais continente 0 vacunas aplicadas
6539,973,Keyla Zuluaga,@KeylaZuluaga,2021-02-15,1 himno colombia 2 himno bogota 3 palabras rector 4 mencion honor vacunas mejor portaron vuelo 6 juramento bandera 7 palabras vacuna destacada
6540,974,Karlos Pérez,@KarlosPrez8,2021-02-15,50000 50000 cuanto gastaran cada viaje poca eficiencia austeridad decian
6541,975,Alejandro Aguilera,@aguileralejo,2021-02-15,llegada mediatica 50k dosis vacuna colombia solo evidencia ineptitud gobierno resultados mostrar colombia carajo medios secundando show
6542,976,DANIEL,@Dniel_Pg,2021-02-15,emocione llegada vacuna colombia asi gobierno actual guste pienso paso mitigar pasando ademas primer frente sera prioridad
6543,977,Sergio,@medinabecerra,2021-02-15,paaaaarceeeeeee imagino twitteando dos anos destape cartel vacuna colombia nervios
6544,978,I am Diego,@IamDiegoAndrew,2021-02-15,registraduria reporta primer nino bautizado nombre brayan vacuna causa llegada primeras vacunas colombia
6545,979,Andrea del Pilar Pabón,@Andypabonmendez,2021-02-15,tal duque presidente colombia ultimo tomar vacuna pues buen lider haria
6546,980,Adriana,@AdriSinHache,2021-02-15,colombia profunda emocionamos aqui vamos conocer dichosa vacuna
6547,981,Odilma Caicedo,@CaicedoOdilma,2021-02-15,gracias dios gracias presidente colombia vacuna
6548,982,Omar Ricardo .,@Omargonzalez062,2021-02-15,diferencia mugrosos mal olientes apestosos miserables izquierda si alegra llegada colombia primeras 50000 vacunas covid provenientes belgica asi sido sola vacuna alegraria tambien
6549,983,Colombia Firme,@firme_colombia,2021-02-15,dos malas noticias mamertos 1 llego vacuna covid 2 vacuna mpdez aun desarrollado
6550,984,Focus CO,@COLElige,2021-02-15,colombia convierte undecimo pais america latina recibir vacuna covid19
6551,985,Andrés.,@aroj06,2021-02-15,si pone feliz llegue vacuna asi solo 1000 dosis importa culo comido mierda hptas meses empieza ver luz final tunel vamos colombia
6552,986,Luna,@cascabeleradai,2021-02-15,aca colombia hoy llegan 50000 vacunas pais bombos platillos promedio chile vacuna mas doscientas mil personas dia pasado 3 febrero infobae 12 febrero
6553,987,Jorge Yepes,@Jorge_Yepes,2021-02-15,acaban aterrizar primeras 50000 dosis vacuna pfizer colombia inicia vacunacion profesionales salud primera linea
6554,988,Agencia Anadolu,@AgenciaAnadolu,2021-02-15,llega colombia avion transporta primer lote 50000 dosis vacuna pfizerbiontech covid19
6555,989,Hector Sagre,@Hector_Sagre,2021-02-15,tia griteria aca casa llego vacuna colombia
6556,990,Pilar Bustamante B,@pilarbustamantb,2021-02-15,llegaron muestras gratis vacuna pa colombia
6557,991,Angie Cruz,@PanyiCruz2,2021-02-15,noticias dicen llega vacuna colombia aterrizo avion hablan ahora si va cavar
6558,992,Maria Isabel,@Mariaisa1990,2021-02-15,llevan papayera pa recibir avionvacuna gerente vaina welcome to colombia
6559,993,Xar XupleX,@XarXupleX,2021-02-15,llegan 50000 dosis vacuna aun eficacia comprobada requiere dos aplicaciones suena solo celebraria colombia
6560,994,Mauricio Ch Q.,@MauroChe85,2021-02-15,despues mas medio iniciara vacunacion vacunen mas 30 mil personas x dia fin llegaran tan solo 50 mil despues mala larga gestion llegaran ritmo vacuna sera 2022
6561,995,Jaime Arizabaleta,@jarizabaletaf,2021-02-15,imagenes llegada vacuna llenan felicidad toda colombia sobretodo perdido familiares tragedia
6562,996,Oscar,@Oscar44986978,2021-02-15,sera lacolombia humana estan venezuela apliquen vacuna covid
6563,997,Zeta Sanchez,@Doko1986,2021-02-15,cobertura medios comunicacion llegada vacuna colombia hace recordar parece casi igual barra carbono espacio homero simpson exagerada innecesaria actuada
6564,998,Mauro ツ,@Drformulemelo,2021-02-15,reparticion vacuna colombia sera asi 1 mama duque 2 duque familia 3 tias tios duque 4 esposos esposas tias hermanas duque 5 amigos duque 6 politicos amigos duque 7 pueblo colombiano
6565,999,Gisselle,@gisselleapa,2021-02-15,mundo periodistico paralelo directora noticias hago show aeropuerto mando reporteros lugares apartados colombia buscar mayor 80 anos candidatos vacuna ver cuanto demoran llegarles permiso
6566,1000,German E.,@GermanEduardoA,2021-02-15,tras llegada primeras dosis vacuna covid 19 colombia humana confirma primer efecto secundario causado ardor culo insoportable
6567,1001,Maria Peña Romero,@Maet29,2021-02-15,bueno vacuna colombia viene camino
6568,1002,Luis Fernando,@luisferdocente,2021-02-15,deseo personas colombia recibiran vacuna covid 19 fase i exito logren protegerse minimizar impacto grave enfermedad
6569,1003,Handy Randy,@RandySPuentes,2021-02-15,sera primera persona van poner vacuna colombia
6570,1004,Ángela Ríos,@prikarios,2021-02-15,vacuna llegara colombia puede decir 945 eficacia vacuna aplica 2 dosis dosis aplican diferencia 21 28 dias puede suministrar mayores 16 anos
6571,1005,Sanyoago Jaratuti,@trippita,2021-02-15,unica vacuna conoce colombia paga mensual barrio
6572,1006,Gustavo Lozano,@Gustavo49131151,2021-02-15,colombia fumana empezo hacer cola vacunarse vacuna belga
6573,1007,lapices tajados,@lapicestajados,2021-02-15,claro importante llegue vacuna serio seguimiento medios comunicacion avion horas recibimiento camion bomberos gente camiseta seleccion colombia ahora traen 50 mil
6574,1008,Jose Manuel Varela,@tiguala,2021-02-15,espero primera persona vacuna colombia enfermera primera linea dejemos clasismo lado asi ratico presidente espere turno segun propio plan vacunacion si seria dar ejemplo
6575,1009,Carlos Uribe DelosR,@caruri20,2021-02-15,tal minuto minuto llegada vacuna colombia parece mas burla merecida supuesto decepcion mas fondo sentimos
6576,1010,juan camilo rivas,@Juanpollo82,2021-02-15,planeado acto final ceremonia bienvenidas vacunas colombia ejecutado presidente duque va subir tarima va romper primera vacuna va tirar preciado liquido suelo animas
6577,1011,Luolbe,@Luolbe2,2021-02-15,si quieren vacunar rapido armen tour cuba venezuela si mejores recursos mejor vayan rusia aseguro colombia habra vacuna pueblo si 2022 epoca negaran entrada cualquier pais mundo
6578,1012,Carlos González.,@carloseltales,2021-02-15,final cuantas dosis vacuna llegan colombiapara vacunar 50000 25 vacunar 25000 25 menos 25000 50 mas 50000 0 8 votos resultados finales
6579,1013,NELL,@Acero38N,2021-02-15,50 mil vacunas alcanzan inmunizar personal medico colombia mas seguro primero vacuna presidente bancada corruptos aja galenos votaron duque querian volver venezuela
6580,1014,Rafael Salinas U.,@RafaelSalinasU1,2021-02-15,asombra colombia respecto vacuna tanta corrupcion altos mandos gobierno
6581,1015,Sandra L Gonzalez V,@sandraligova,2021-02-15,ver recorrido llegada na vacuna recuerda cuento conto abuelita pendientes primer vuelo avion colombia
6582,1016,"Nenita
에메랄드",@PrincessHekitty,2021-02-15,ahora si colombia rapido vacuna diciembre decian microchip colocaban
6583,1017,Roberto Salazar,@Manoloparis_,2021-02-15,ve quedo datos dia llego vacuna colombia
6584,1018,Angela,@a_ngela98,2021-02-15,confundan titular llegan 50000 vacunas colombia recuerden llegan 50000 dosis vacuna pfizer dos dosis decir llegan 25000 vacunas
6585,1019,Mr. Nameless,@mr_nameless9,2021-02-15,prioridades vacuna colombia mundo 1 venecos inmigrantes 2 travestis 3 gays 4 comunistas 5 indigenas 6 miembros guerrilla 7 aborteras adelante pueblo
6586,1020,Javier Jules,@javierjules,2021-02-15,mas menos ocurrio avion pastor 1 trajo papa francisco colombia 2017 sera narrado viaje avion trae 50 mil dosis vacuna anticovid
6587,1021,JΛNDR3S,@JANDR3S__,2021-02-15,importante aclarar vacuna pfizer requiere aplicacion dos dosis decir primer lote 50000 dosis van llegar hoy colombia alcanza vacunar completamente 25000 personas
6588,1022,Zarco,@Zarco76572430,2021-02-15,videos brasil simulando ponen vacuna ancianos aplican solo introducen agujaahora pienso puede esperar aca colombia paises mas corruptos mundo ojala equivocado
6589,1023,Paolo,@Pol_valverde0,2021-02-15,colombia llegan vacunas hacen fiesta valga penas vacuna verdad entiendo roban cara celebranos tierra polombia
6590,1024,Cesar Alejandro Peñatez Villadiego,@cesar_penatez,2021-02-15,senores colombia llegan 50000 dosis vacuna 50000 viales vacuna
6591,1025,Pámela L Quimbaya,@pamelaquimbaya,2021-02-15,si retrasos llegada muestra medica vacuna colombia sido claudia quintero imagino atrocidades estarian comentando duque dice fin hipocresia
6592,1026,Stephen Klai,@StephenKlai,2021-02-15,seguro tocara vacuna chimbada colombia
6593,1027,Hazzas Elo,@Hazzaselo,2021-02-15,chile vacuna 1millon habitantes semana colombia recibe 50mil presidente ministro salud pusilanimes
6594,1028,Laura Ramírez Castañeda,@lauramirezcast,2021-02-15,bueno si genial llegada 50000 dosis vacuna pfizer colombia concientes solo 25000 personas seran vacunadas esperemos millon asegura duque mes cumpla
6595,1029,Jorge Wilches,@JorgeWilches62,2021-02-15,colombia debe difersificar busqueda vacunas india vacuna covid19 requiere tanro colengamiento purde mas accecible tiempo si gobierno duque quiere
6596,1030,AntiKoeman,@barona_vera,2021-02-15,aproxima guerra civil colombia vacuna
6597,1031,Juan Alejandro Palacio,@JuanPalacio2018,2021-02-15,preocupa escuchar gente estan comprando vacuna eps preocupa seria triste cruel ver cartel vacunas colombia ve
6598,1032,Ivan Rivera Rojas,@Ivan_R09,2021-02-15,hoy zimbabue llegan 200000 dosis vacuna colombia 50000 vamos bien
6599,1033,Hecho en Colombia,@RamonEdo,2021-02-15,gobierno colombiano hara honores militares vacuna llegada colombia medios hacen seguimiento minuto minuto llegada tarde territorio colombiano
6600,1034,NataliaDeLaV,@NataliaDeLaV,2021-02-15,colombia pais criticamos comida servirla fiesta llegar vacuna aplicarla
6601,1035,Consuelo Corrales,@ConsueCorrales,2021-02-15,si hoy llegaran 500 mil incluso 5 millones dosis tampoco serviria ahora empiezan crearle dudas vacuna gente ponga
6602,1036,Soy Edu,@EcarleF,2021-02-15,presidente colombia ivan duque anuncio tarde 15 febrero llegara pais primer cargamento 50000 dosis vacuna covid19 ahora saquen cuenta cuanto van tardar vacunar pais 51220603 dale infobae
6603,1037,Olímpica St 105.9,@Olimpicasemetio,2021-02-15,hoy llega vacuna colombia vacunariassiii 699 noooo 301 83 votos resultados finales
6604,1038,gomez_mont,@gomezmont1,2021-02-15,acierto diplomatico colombia belgica paises canada podido conseguir segundas dosis vacuna pone riesgo campana vacunacion terminaria otono
6605,1039,Perseo,@PerseoSanta,2021-02-15,resulta vacuna evita ud contagie covid puede evitar ud termine uci falto explicar detalle colombia bien descuidada medidas proteccion utilizamos tapabocas frente cuello
6606,1040,Laura Isabel,@FloresDeLaurel,2021-02-15,mas rapido vuelvo poblacion riesgo edad enfermedades toque vacuna etapa 6 colombia
6607,1041,Karen L. Gamba,@KarenL_Gamba,2021-02-15,estan decian habria vacuna colombia
6608,1042,Edil William Pinilla,@pinillawilliam1,2021-02-15,hoy llegan 50 mil vacunas pfizer covid19 colombia hora empezar vacunacion segura efectiva
6609,1043,Jairo Castaño,@JairoCa23748814,2021-02-15,estan vacunado venezuela mejor vacuna rusa presidente maduro arrodillarse consigo aqui colombia llegado interino presidente podido satanas tampoco solo pueden difamar candidato ecuatoriano forma inmfame cinica
6610,1044,Cristalina Estéreo,@cristalinafm,2021-02-15,50 mil dosis vacuna pfizer llegaran tarde colombia asi acaba anunciar presidente
6611,1045,Alerta News 24,@AlertaNews24,2021-02-15,urgente coronavirus colombia anuncia primer cargamento 50000 dosis vacuna pfizer covid19 llega lunes
6612,1046,Marco Tulio Peralta,@marcotperalta,2021-02-15,belgica llegan tarde primeras 50 mil dosis vacuna pfizer colombia
6613,1047,Jose Repelin Cucharas,@UnTintoen543,2021-02-15,atencion urgente segun comunicado vacuna colombia vendra recargada totumo sauco miel propoleo mayor efectividad
6614,1048,Carlos Alberto Viancha,@AlbertoViancha,2021-02-15,w publicando fake news llegada vacuna colombia
6615,1049,Luz Rios.,@BrisasJJ,2021-02-15,mas arrepentida venezolano esperando vacuna colombia
6616,1050,Flor de Fueguito,@FlordeFueguito,2021-02-15,aqui escuchando noticias llegaron primero vacunas venezuela colombia dicen alla estan peor momento aqui pagina turno vale mas misma vacuna
6617,1051,Fredy Pinzón,@MdPinzon,2021-02-15,chile vacuna 18 millones personas 11 dias colombia deja vacunar 503 vamos toda ivan
6618,1052,Sebastian Valencia,@Sebasvalenciac1,2021-02-15,dificultades adquisicion vacunas plan vacuna estan relacionadas modelo negociaci capital financiero impuso colombia negociaciones bilaterales covax big pharma ganan perdemos
6619,1053,Juan Guzmán,@JuanGuzCam,2021-02-15,colombia peso mas ideologia beneficio poblacion gobierno rechazo vacuna rusa hoy mas acerrimo enemigo vacunando poblacion bravo inepto
6620,1054,RAIMUNDO SUÁREZ,@RaimundoLibre,2021-02-15,tras temibles vacunas extorsionistas paramilitares guerrilleros tanta aversion ninguna vacuna anticovid atreve ingresar colombia
6621,1055,"AboJuan
(Cta.Oficial)",@abojuan,2021-02-15,gonorrea colombia vacuna todavia cifras muertos cada dia mas alta
6622,1056,Dante,@apolet10,2021-02-15,mientras paises continente avanzan vacuna venezuela observa accion gob colombia excelente organizacion
6623,1057,ABRA-NOTICIAS,@AbraNoticias,2021-02-15,dicen llegan vacunas departamentos verdadera llegara vacuna reforma tributaria vacuna
6624,1058,Hernando Hernandez,@H_HernandezT,2021-02-15,venezuela recibido primer lote 100000 dosis vacuna rusa sputnik covid 19 colombia
6625,1059,Alberto Marchena Jr.,@marchenajr,2021-02-15,madre recibio ayer 2nd dosis vacuna pfizer aqui us ningun efecto secundario corto plazo pronto lleguen colombia
6626,1060,Celso Tete Crespo,@elsemblante,2021-02-15,chile vacuno 10 poblacion bolivia venezuela peru argentina mexico panama brasil vacunacion masiva marcha colombia 200 simulacros 150 comerciales 50 anuncios fechas contratos show televisivos subpresi vacuna
6627,1061,Augusto Quintero,@sj_augusto,2021-02-15,produce alegria hermanos chilenos vacunado covid 18 mill personas peru fin semana llegado 700 mil vacunas desolacion colombia llegado primera vacuna mas muertos gracias torpeza duque
6628,1062,"STGA
GEOLAWEXPLO & ASSOCIATES",@StgaJ,2021-02-15,venezuela llegaron 100mil vacunas potencia argentina ensayan humanos vacuna rusa colombia prudentes vacunacion quieren poner vacuna americana salen mamertos decir desastre deberian firmar vacune china
6629,1063,Ana Lucía,@AnaLuciOA01,2021-02-15,mientras 7 paises europeos decidieron administrar vacuna astrazeneca personas mayores 65 anos limitado estudio eficacia rango edad vacuna destinada personas mayores 80 anos colombia serio
6630,1064,Soy Un Pueblo,@SoyUnPueblo2,2021-02-15,necesitamos vacuna colombia departamento magdalena lleguen vacunas justo recorten vacunas pueblo magdalenense
6631,1065,Andrés FelipeVelasco,@Velascomfelipe,2021-02-15,duque sirvio gestionar vacunas venezuela bloqueo economico inestabilidad politica oposicion internacional logro tener dosis mejor vacuna mundo colombia tambien prepara vacuna reforma tributaria iva canasta familiar
6632,1066,"María Antonia G. De la Torre, Ph.D.",@Caidadelatorre,2021-02-15,manana ponen vacuna covid19 espero otono volver dictar clase persona disponible estudiantes comunidad espero corazon vacunas lleguen pronto colombia
6633,1067,Alejandro Lema Correa,@AlejandroLema3,2021-02-14,combo paciente optimista tema vacuna siento frustado ver colombia quedo atras esperemos menos planes cumplan
6634,1068,Enrique Jiménez Blanco,@EnriqueJimnezB4,2021-02-14,pasquin semana callada llegada 100000 dosis vacuna spunik v venezuela vacunacion bolivia chile argentina mexico canada paises latinoamerica guarda silencio horror tantas muertes colombia haber vacunas
6635,1069,Enrique Jiménez Blanco,@EnriqueJimnezB4,2021-02-14,mientras mientras venezuela trajo ayer rusia 100000 dosis vacuna spunik v 95 eficacia w radio engana colombianos diciendo vacuna llego colombia luego borran mentira traidores miserables
6636,1070,Enrique Jiménez Blanco,@EnriqueJimnezB4,2021-02-14,mientras nave venezolana trajo 100000 dosis vacuna rusa spunik v asu pais felix bedout dedica informar dijo senador eeuu donald trump colombia sabe vacunas gente muriendose enfermedad nojodaaaaaaaaa
6637,1071,"Facharíx
.",@fachario,2021-02-14,si verdad 6 dias empezar vacunacion colombia legado sola vacuna muestra show alo presidente
6638,1072,Javier Villamil,@JavierV44090610,2021-02-14,ser colombia finca vacunas vienen lomo mula llegaran desesperen vacunadesesperensen finca pais progresista
