Nombre de usuario,Usuario,Fecha,Texto
INNOVA ONCOLOGYTECH (ICOC).,@foxmackalister,2020-12-15T22:44:23.000Z,#INDIGNANTE ¿Colombia será el 1er país del mundo que tendrá que parar o movilizarse por una vacuna que quieren usar para campaña presidencial en 2022?
El oji chiquito,@elbotassucias,2020-12-15T22:18:55.000Z,"Sale 
@IvanDuque
 de la presidencia y a Colombia no ha llegado la vacuna. Guarden este tuit."
Kaziinsky,@Kaziiinsky,2020-12-15T22:00:48.000Z,"Ni vacuna Rusa, ni gringa, ni Arabe, ni vacuna de ninguna monda Para Colombia. !! 

Ya lo decia 
@petrogustavo
  "" politica de la Muerte """
jaime sanz botero,@jbotero21,2020-12-15T21:43:29.000Z,"Para cuando la vacuna en colombia? Es un imperativo que no admite otra alternativa. Se trata de salvar vidas humanas, y el compromiso es ya. Muchos paises lo vienen haciendo. Peru, ecuador, chile, argentina, bolivia, panama, brasil."
ALEJANDRO GALLEGO,@alejo_gallego01,2020-12-15T21:40:12.000Z,"Si Colombia hubiese empezado a vacunar contra el COVID por estos días, estarían pegando gritpos y alaridos los mamertos por la ""irresponsabilidad y el genocidio"" de traer una vacuna de manera tan temprana. Y como no la han traído, también se quejan!!!"
Diana López Zuleta,@dianalzuleta,2020-12-15T21:36:13.000Z,"Si en Colombia las EPS niegan hasta la orden de un cuadro hemático (me pasó una vez), ¿se imaginan la vacuna?"
Ivan Rivera Rojas,@Ivan_R09,2020-12-15T21:16:43.000Z,"En este momento ya debe estarse formando en Colombia el ""cartel de la vacuna"""
James Diomedes,@yoresongo,2020-12-15T21:16:26.000Z,Ya metí bajo la cama un limón puyado con clavos de olor en un vaso de agua. Esa será  la vacuna para el Covid que veremos en Colombia.
Marce Cardona M.,@mcardona21,2020-12-15T21:03:55.000Z,"De verdad deseo que para este fin de año o inicios de 2021 se recuperen los enfermos, los que buscan trabajo lo encuentren, prime la tolerancia sobre el odio y llegue la vacuna rápido a Colombia 
, para el que se la quiera poner. Más tranquilidad y amor para todos. "
@jarasa6,@jarasa6,2020-12-15T20:47:47.000Z,"Colombia 
 Moringa / demás países Vacuna "
OSKAR,@W_CHVillalba,2020-12-15T20:45:57.000Z,"La vacuna para Colombia será en abril de 2021 dependiendo si su sucesor es del 
@CeDemocratico"
Sergio Villamizar,@Phamtonvox,2020-12-15T19:29:34.000Z,En un país como Colombia la vacuna gratuita nos saldrá 5 veces más cara...
Monsieur Barba.,@DeliriumTrem3ns,2020-12-15T19:05:22.000Z,"#NavidadConCovidEs Países Desarrollados: Vacuna.
Colombia: jengibre y Moringa."
Maclavipat1974@gmail.com,Maclavipat1974@gmail.com,2020-12-15T18:45:57.000Z,Señor ministro cuando llega la vacuna a colombia????????
bart.is,@arti_ista,2020-12-15T18:36:37.000Z,La primera vacuna que pise colombia debe ir directo al uberrimo.
Zurellys Delrio,@ZurellysDelrio,2020-12-15T18:32:19.000Z,Buenas a mi hermosa Colombia en donde la propuesta del salario mínimo no es ni subir 20K y en dónde la vacuna del covid no va a llegar por ahora 
,@lu_13lu,2020-12-15T18:25:42.000Z,"Opinión impopular: ya no me parece correcto un aislamiento preventivo, cuando ha bajado la tasa de mortalidad y más cuando es importante reactivar la economía nacional, ya no va a existir la llegada rápida de una vacuna a Colombia 
."
Brayan Ortiz,@GoubyD,2020-12-15T18:24:03.000Z,"La vacuna contra el covid-19 en México comenzará a aplicarse en las últimas dos semanas de Diciembre y es increíble que Colombia no tenga una fecha establecida porque ese cuento de que en abril no creo y para rematar están que nos encierran de nuevo.
Este gobierno es un fracaso!!"
SEAMOS REALISTAS,@SeamosRealistax,2020-12-15T18:06:16.000Z,"Se le recuerda al pueblo colombiano, que desde enero del 2020 el mundo sufre de la Pandemia por el Covid19. Y que en Colombia por esto, todos los días mueren cerca de 200 compatriotas. Aún no hay vacuna, no hay cura. 
 @IvanDuque
 @BluRadioCo
 @manolitosalazar
 @rafacolontorres"
JotaEme,@MothazGT,2020-12-15T18:05:25.000Z,"Ya salieron las vacunas, cómo vamos con el cartel de la vacuna gobierno de Colombia?"
Sεßαš ♔,@BUTERA5HAWN,2020-12-15T17:46:29.000Z,"Y por último, Colombia no está en lista de los países en recibir la vacuna lo más pronto posible."
Sebastian Enriquez,@SebasEnriquezE,2020-12-15T17:42:55.000Z,"Colombia el UNICO pais en el Mundo que no ha asegurado NINGUNA dosis de la Vacuna contra el Covid 19 
@IvanDuque
 @MinSaludCol
 Pongasen las Pilas o esperaran a que todos los 45 millones de Colombianos estemos MUERTOS porque seria lo mejor para el 
@CeDemocratico"
Mao Camargo.,@MAOCAMARGOH,2020-12-15T17:33:05.000Z,"Bueno todo el mundo se está vacunando contra, el Covid-19. En Colombia, por allá en Marzo. ¿Por qué tanta espera para gestionar la vacuna?"
Mariana,@malparianita,2020-12-15T17:09:52.000Z,"De USA hablaremos muy mal para la mayoría de cosas, pero al menos aquí las noticias discuten por qué la vacuna llega hoy a los hospitales y no llegó ayer. En Colombia si les va bien, se las cambian por un votico al uribismo en el 2022."
Jose Luis Carbajal,@JoseLui94884342,2020-12-15T17:01:54.000Z,"La semana del golpe  fue crucial para las negociaciones de Sudamerica. Entre el 7 y el 12 de Noviembre Chile, Argentina, Colombia y Ecuador firmaron los acuerdos vinculantes para la provision de la vacuna Pfizer que es la única que sirve (la de Oxford resulto una basura)"
Isabel Guerrero G,@GuerreroIsabel,2020-12-15T16:25:50.000Z,#EgoDelAño es que a estas alturas de la crisis sanitaria tengamos que encomendarnos a un santo de devoción pq de vacuna Covid en Colombia aún no hay certeza
‍ ‍ ‍‍ ‍ ‍ ‍‍ ‍ ‍ ‍ ‍‍ ‍ ‍ ‍‍ ‍ ‍ ‍ ‍‍ ‍ ‍ ‍‍𝐃𝐔𝐂𝐊,@IMsurrutia,2020-12-15T13:54:28.000Z,Disque La vacuna va a llegar a Colombia en abril. Y así quieren abrir los estadios para los hinchas. Lpm 
jose elias moreno,@joseelias51,2020-12-15T13:48:21.000Z,"Maria jimena dussan y ariel Ávila, critican a Duque, dicen que es inaudito que hoy Colombia no tienga claro, como si lo tienen  muchos países, sobre la llegada de la vacuna covid 19 al pais"
JEFERSON MORENO,@JJMMCROSS,2020-12-15T13:46:37.000Z,"Y entonces 
@IvanDuque
 fue tan hp que no decidió traer ninguna vacuna el 2021 para poder hacer campaña politica con la vacuna el 2022, no se cansan con robar al pueblo y ahora juegan con la sañud de los Colombianos, 
@IvanDuque
 le esta negando el derecho a la salus a Colombia"
Franco Pues,@Francopuess,2020-12-15T13:46:01.000Z,"¿Quienes trajeron el virus a Colombia y serán los primeros vacunados? Los ricos.

¿Quienes están sufriendo más las consecuencias de la pandemia en Colombia y probablemente ni reciban la vacuna? Los pobres."
Mono,@CarlosA_Rubiano,2020-12-15T13:27:18.000Z,"Ya estoy preparado para titulares tipo: “Por corte de luz, se dañan 500.000 dosis de vacunas en Colombia” o “La falta de un sello y la autenticación de un documento, retrasa un mes más la llegada de la vacuna a Colombia”"
jose gabriel fonseca,@josegabrielfons,2020-12-15T13:21:03.000Z,"Ya no es W. Vinasco sino el locutor y presentador 
@IvanDuque
, narrando la jugadita: ""...goooool del Covid 19. ¡El Covid19, 38.000; Colombia 0!"" Y de la vacuna, nada. No me diga más...
@amoralesan"
Pangolîn.,@davilsic,2020-12-15T13:18:17.000Z,"- Los países ricos: Vacuna
- Colombia: Bacán."
Caos,@AgenteDCaos,2020-12-15T13:18:14.000Z,"Yo no se cual es el afán por la vacuna, aquí en Colombia nos han vacunado desde tiempos  inmemoriales"
alfonso cabrera,@alfonsocabrerat,2020-12-15T13:10:28.000Z,"Colombia: país de leyes falsas. No tenemos vacuna contra el coronavirus, pero tenemos una ley que ordena vacunarnos a todos."
Manuel Aldemar R,@aldemalo,2020-12-15T13:00:58.000Z,Dice el @gerentecovid en Colombia no hay vacuna... pero hay moringa a la lata!!!
Daniel Alexander,@danruedaotero,2020-12-15T12:54:14.000Z,Según dicen la vacuna llegará a Colombia en 2022 para incidir en la campaña presidencial. No se me ocurre peor campaña presidencial que someter a un país a un año más de restricciones por la incapacidad de gestionar la compra de una vacuna. Con razón los llaman uribestias.
Superandianda,@Superandianda,2020-12-15T12:53:03.000Z,"Pregunta repetida mil veces 
- ¿Usted se pondría la vacuna covid?
- Amiga, estamos en Colombia, la única vacuna que nos seguirán inyectando es corrupción y miedo, la del covid tal vez cuando el inepto de Duque se vaya de la presidencia."
JuanK Progresista,@JuanKProgresist,2020-12-15T12:51:42.000Z,En #Colombia es más #urgente la #vacuna contra la #corrupcion que la #vacuna contra el #Covid_19.
John J. Meneses M.,@AbogadoJJ,2020-12-15T12:29:00.000Z,"Ciudadanos esperando Buenas Noticias sobre Vacuna contra el Covid-19 y Duque sale con la ""burrada"" de presentar a Leopoldo López. Definitivamente en Colombia deben Vacunar rápido al Presidente, contra la ""Imbecilitis aguda"" que padece."
Talking wolf,@JuanHdiT,2020-12-15T11:59:28.000Z,"Demás países: vacuna Pfizer
Colombia: Moringa"
@bermudezopinion1,@bermudezopinion1,2020-12-15T09:38:42.000Z,"Sera cierto que vacuna llega a colombia  primer semestre 2021 ? 
@IvanDuque
 @MinSaludCol
 @NachoGreiffenst"
@bermudezopinion1,@bermudezopinion1,2020-12-15T09:37:16.000Z,Gobiermo dice que vacuna llegara a colombia en primer trimestre 2021 !
Ezequiel Saurith Herrera,@EzeSauHerr,2020-12-15T04:35:37.000Z,"Creo que entraremos en fase Brasil/EEUU, sálvese quien pueda. La vacuna no llega hasta 2022, no pueden frenar la economía de rato a rato y para nada, porque se reactiva y vuelve el contagio.
Pronto Duque se pondrá pedante, dirá que Colombia no es país de maricas y ya."
Javierey,@Javierey5,2020-12-15T04:18:45.000Z,"Si no es la vacuna de Pfizer entonces que sea la rusa, pero ojalá llegue rápido a Colombia."
REDEPRENSACOLOMBIANA E INTERNACIONAL,@REDDEPRENSACOL,2020-12-15T04:14:10.000Z,El 29 de diciembre de 2020 estaría la vacuna anticovid en Colombia. En desarrollo.
Jorge Agudelo,@JorgeRacoon,2020-12-15T03:19:59.000Z,La vacuna contra el #COVID19 va a ser el nuevo kit de votación para Colombia en 2022.
Shuttle Services Costa Caribe,@ElManeDeLaCosta,2020-12-15T03:08:34.000Z,"La vacuna, como los eclipse, no se verá en Colombia..

Sopita de pollo y zumo de limón !!"
Byron Pardo Gómez,@bpardogomez,2020-12-15T02:38:46.000Z,"La única vacuna que va llegar en el primer semestre a Colombia, es la de carrasquilla con la reforma tributaria."
(((carlos torres))),@cartorres,2020-12-15T02:15:43.000Z,"¿Saben por qué estamos de últimos
 en la lista para la compra de la vacuna contra el covid-19?. Porque están esperando que las empresas intermediarias se organicen y vendan la vacuna a Colombia con los sobre costos que ya sabemos."
Alejandro,@Alealejandro666,2020-12-15T02:11:46.000Z,"Vacuna en USA y Europa: Pfizer BioNtech.

Vacuna Colombia: Black Eagles"
Ramiro Saavedra-Becerra,@rasbe,2020-12-15T01:59:27.000Z,"En el mecanismo COVAX para obtener la vacuna del Covid hay 172 países candidatos a recibirla de manera proporcional a su población. Pretender que Colombia reciba la totalidad que necesita desde ya, es una pretensión absurda que solo cabe en la cabeza de gente ignorante."
La PATTY,@LaPATTY28720280,2020-12-15T01:53:44.000Z,Que piensas en que colombia sea unos de los ultimos paises en tener la vacuna del covid-19
Irene L Arenas Almandós,@ire_arenas,2020-12-15T01:46:36.000Z,"La gente diciendo que no se va a poner la vacuna, el gobierno de Colombia riéndose con la ingenuidad de la gente creyendo que accederá a la vacuna prontito."
Jose Fernando Santa.,@charlasamenas63,2020-12-15T01:41:34.000Z,"La Vacuna contra el vid estará en Colombia en tres estratos, alto, medio y en los San Victorinos o campañas políticas.  Colombia tierra querida."
federico fulleda,@fefulle,2020-12-15T01:17:25.000Z,"En EEUU, Inglaterra, Rusia cada gobierno y los asesores definen la compra de la vacuna contra el COVID-19. En Colombia unos lunáticos piden crear un comité múltiple de trabajadores, médicos y reclaman un puesto en ese sitio."
Girasol,@J_Girasol_,2020-12-15T00:54:41.000Z,"El día que sea que llegue la ""vacuna"" a Colombia no me la voy a poner por miedo a las agujas, lo shento raza."
Wladimir,@WladimirAvila,2020-12-15T00:40:10.000Z,Acá en #Colombia llevan vacunandonos hace rato #covid #vacuna
José Vicente,@joseshidarta,2020-12-15T00:34:04.000Z,"Parece que los encargados de la vacuna en Colombia seguiràn siendo las AGUILAS NEGRAS del MATARIFE,por decreto presidencial."
falca1,@Falca1Gera,2020-12-15T00:13:37.000Z,En colombia la vacuna pa cuando o también se la van a tumbar 
Maria Fernanda Novoa,@maffenovoa,2020-12-15T00:08:48.000Z,"La única vacuna que va llegar en el primer semestre a Colombia, es la de carrasquilla con la reforma tributaria."
Fabian Cruzada,@Fabian__bill,2020-12-15T00:06:50.000Z,Mientras avanzan los paises en el inicio de la vacuna contra el covid-19. En colombia solo critican.
MD,@SiervaMaria16,2020-12-15T00:00:02.000Z,"Los países de Europa: Vacuna
Colombia: Jengibre con eucalipto o moringa con panela"
Diegocaricatura,@diegocaricatura,2020-12-14T23:50:29.000Z,Todos los días se están muriendo aprox 150 personas en Colombia . Ya vamos a llegar a 40 mil colombianos muertos por COVID-19 y todavía falta más de un año para la vacuna .... de verdad vamos a volver esto nuestro día a día mientras otros países del mundo ya están vacunando?
guillermo morales,@guiller97108378,2020-12-14T23:13:21.000Z,"QUE ESPERABAN QUE LA VACUNA GRATIS NO FUERA TROFEO DE ELECCIONES?
TAN GUEVONES PARECE QUE NO VIVIERAN EN COLOMBIA"
Adriana PAZ,@adrisgame,2020-12-14T23:11:48.000Z,"Mi prima que trabaja en un restaurante en París, me confirma que todo es a domicilio.
Merkel anunció cuarentena estricta para Alemania.
@AlcaldiadeMed
 me dice que hay 14 infectados de Covid prácticamente en mi cuadra.
Y La vacuna para Colombia?
Será el tamal de Elecciones 2022 "
abelardo olmos mejia,@abelardoolmosme,2020-12-14T22:58:24.000Z,LA VACUNA QUE SEGURAMENTE LLEGARÁ A COLOMBIA ES LA DE CARRASQUILLA QUE AFORTUNADAMENTE NO FUE NOMBRADO PRESIDENTE DEL BANCO DE LA REPÚBLICA.
LIBARD,@MellamanWil,2020-12-14T22:20:26.000Z,"-
*Yo practicando para cuando pasen en noticias el cartel de la vacuna covid en Colombia."
FDPE,@fdparedese,2020-12-14T22:15:14.000Z,La unica vacuna que llegara para el 2021 a Colombia es la reforma tributaria.Fin del Comunicado. #CovidVacunas #VacunaReformaTributaria
Leonardo,@lefadaga,2020-12-14T22:14:13.000Z,"Ciudadanos priorizados para recibir la vacuna COVID-19 en Colombia: mayores de 60 años, con comorbilidades y empleados de la salud. Queda claro que los docentes y la educación de menores de edad vale mi.... para nuestros políticos. Donde están las protestas de 
@fecode
?"
luisa_platt_,@Luisa_Platt_,2020-12-14T21:07:56.000Z,"Colombia es el único país de Latinoamérica que no está en fila para comprar vacuna contra Covid-19. En el mejor caso, alguna cosa llegaría en abril para población de muy alto riesgo y personal de salud. Así confirmó respuesta a Cambio Radical de tutela contra 
@MinSaludCol
."
Ron con coca,@_MillerJose,2020-12-14T20:53:23.000Z,Estoy viendo a puerto rico que ya esta a nada de recibir el primer cargamento con la vacuna y Colombia que??
Jack Torrance,@juansev12,2020-12-14T20:36:51.000Z,"Mi biografía después que me pongan la vacuna:

Barranquilla. Colombia 
 |Vacunado 
|  fotógrafo y comunicador."
Juan Esteban,@JuanEVillegasA,2020-12-14T19:41:22.000Z,"Se expande por el mundo la vacuna anti 
@CoronaVid19
. Ya Canadá en el proceso. Esperamos que en los inicios de 2021 la tengamos en Colombia. Gran esperanza frente al escepticismo. 
@asambleadeant
 @SaludAntioquia
 @lunabusa_lina
 @MinSaludCol
 @IvanDuque
 @anibalgaviria
."
Camilo Andrés García,@hyperconectado,2020-12-14T19:38:40.000Z,¿A los noticieros no les da un poco de pena reportar como “llega la esperanza con la vacuna del Covid” a los países y en Colombia ni señas?
Alfonso,@Alfonso196507,2020-12-14T19:22:14.000Z,"Yo espero que ningún HP político de la Guerrilla FARC ni Colombia Humana, menos Petro y Bolivar se vacunen, que sigan esperando la Vacuna de Cuba.."
𝕯𝖗 𝕮𝖚𝖗𝖗𝖚𝖒𝖊𝖔,@CurrumeoMD,2020-12-14T19:11:06.000Z,"Estados Unidos de Norteamérica, hace las cosas bien al administrar la vacuna contra el covid en primer lugar al personal empleado del sector salud y a los ancianos. 
¿A quienes cree usted que llegara en primer lugar la  vacunación en Colombia? 
Y por que a los políticos?"
Juan Armando Carvajal Palacios,@juan_armandoc,2020-12-14T18:54:59.000Z,"En Colombia ya superamos las 39.000 personas fallecidas por Covid, para cuando llegue la vacuna, esa cifra tristemente habrá superado los 90.000. #FelizLunes"
