Nombre de usuario,Usuario,Fecha,Texto
Andres Velez,@andresamco,2020-08-24T16:59:25.000Z,"Me pongo a pensar y no logro ver que pasa en #Colombia que solo cuentan casos  y me doy cuenta de que Cuba tiene ya un prototipo de vacuna para el #COVIDー19
¿Qué pasa?"
Natalia Molano,@Natalia11Molano,2020-08-24T13:18:42.000Z,"En Colombia mueren más personas bajo el auxilio del Gobierno , que esperando una vacuna para el coronavirus. El verdadero virus es la impunidad , y la falta de empatía por parte del presidente y sus allegados. #colombia #justicia #NoMasMasacresEnColombia"
Jose Escobar Romero,@josescor,2020-08-24T11:18:01.000Z,"#YoMeQuedoEnCasa Día161 Tal parece que en Colombia la nueva normalidad incluye ""homicidios colectivos"", entiéndase MASACRES, que para el Gobierno parecen de mínima importancia. Nuestra pandemia ha sido revivida y la ""vacuna"" no saldrá de los laboratorios.#NosEstánMatando "
Te estoy acechando,@PERNEUTRATO,2020-08-24T05:35:25.000Z,"El fármaco q viene de cuba q se llama soberana 1 es la vacuna contra el corona virus  y trágicamente los casos se intensifican en Mexico, Peru ,Argentina y Colombia. México está probando también una vacuna"
Yunnher,@YunnherF,2020-08-24T02:59:36.000Z,Son conscientes de que el coronavirus va a seguir presente todo el 2021? O creen que la vacuna va a llegar enseguida a Colombia y van a ser los primeros en tener acceso a ella en el país?
ramiro antonio hinca,@ramiroa38631408,2020-08-24T00:57:49.000Z,"Hola ,según tengo entendido,  Colombia es uno delos últimos países en recibir la vacuna contra el Covid_19 .por falta de recursos de dinero en tonces por que no cobran la vacuna a cada persona de una manera moderada, para poder tener los recursos suficientes para no esperar fila"
Jhonathan Díaz Meneses,@JhonathanDiaz97,2020-08-23T14:36:37.000Z,"Dicen, que Colombia no tendrá vacuna rusa por culpa de los laboratorios farmacéuticos que tienen sede acá y que generan presión al gobierno nacional, pero bien que el Presidente y Patrón ya fueron vacunados. #LaHipocresia"
@RAGNAR LOTHBROK.,@RAGNAR LOTHBROK.,2020-08-23T13:25:19.000Z,"Tenemos un nuevo covid en colombia y tiene a sus víctimas bien elegida le encanta devorar jóvenes.
Duque encuentre la vacuna ya.
No mas jóvenes asesinados."
Eva,@evelinbernal94,2020-08-23T11:02:34.000Z,"No sé que comprarme de primeras cuando vuelva a Colombia, si la vacuna contra el covid 19 o un chaleco antibalas..."
Andrés,@apuntedelibreta,2020-08-22T21:22:43.000Z,"En Colombia las masacres parece que se contagian como el Covid, incluso peor. Lo positivo es que todos sabemos cuál es la vacuna."
krelis Bonver,@Krelis9,2020-08-22T19:58:42.000Z,"ES LAMENTABLE VER QUE HAY TANTA GENTE IGNORANTE MANIPULADA POR LA IZQUIERDA HABIDA DE VENGANZA Y PODER, QUE SECUESTRO, VIOLO, MATO, COBRA VACUNA. Y LOS MAMERTOS COLOCAN ESTA ETIQUETA AL QUE SALVO A UN PAIS..!  #UribePareSuVenganza
#NosEstanMasacrando
#NosEstanMatando #Colombia"
Mendeliana,@emaa2008,2020-08-22T19:46:08.000Z,Uno entra a ver noticias buscando algo positivo de la vacuna o que están reduciendo los casos y se encuentra con masacres a sangre fría. Hasta cuándo Colombia? Me dueles
Rafael,@pocholo693,2020-08-22T13:58:53.000Z,"Duque y su mundo fantástico de la criminalidad sale ahora con que en Colombia se va investigar para la vacuna del COVID, el único laboratorio que en Colombia funciona son los de cocaína"
Mauro...,@maormn,2020-08-22T13:17:42.000Z,"La Pandemia del virus coca cultivo, es la que mata mas gente en Colombia, y la vacuna es la fumigacion, Fumigar dia y noche hasta acabar con ese virus... Arre"
Seb,@NoSabesSebas,2020-08-22T03:45:34.000Z,"Acá nos ponemos la vacuna y al otro día tendría que arder en llamas Colombia.

Qué sonsonete tan cansón el de rogarle a la clase política por un cambio. Quedamos muy expuestos con tanta suplica."
Algoritmo de Izquierda,@OpinionesDel,2020-08-22T03:28:42.000Z,"EL FUTURÓLOGO: Apenas salga la vacuna del Covid Los jóvenes van a salir de Colombia por miles sino millones.  Es la apuesta del Uribismo #matarife para el 2022.

#AntiUribistaSigueAntiUribista 
#uribeparaco 
#HijosUribeCarcel
#CartelUribeMoreno
#TomasUribeLadron
#UribeTieneMiedo"
telatiroplenaprtv,@telatiroplenap1,2020-08-22T00:06:46.000Z,"¿Cuándo llegará el pico de las masacres en Colombia? ¿Cuándo estará lista la vacuna contra las masacres? 
@ONUHumanRights
 @DefensoriaCol
 @IvanDuque
 @IvanCepedaCast
 @petrogustavo
 @JMVivancoHRW
 #NoMasImpunidad #nomasmasacres #masacres #asesinatodejoveneses"
Jairo León,@Jairoaleon,2020-08-21T17:59:48.000Z,"Alguna Alma caritativa que me indique si Colombia ha celebrado convenios para que las vacunas lleguen cuando se desarrollen... mejor dicho, que me ilustre qué ha hecho para que, llegado el caso, la vacuna llegue en un tiempo decente al país."
LEDIS CARO,@LEDISCAROD,2020-08-21T16:45:19.000Z,"Dios permita que a la par de la vacuna contra el Covid-19, los científicos busquen una contra el odio, pero destinada, especialmente, a erradicar la cepa de Colombia, esa que debe ser única en el universo. ¡Qué capacidad para odiar la que se tiene por acá!"
jose mandon arenas,@josemandonarena,2020-08-21T16:17:00.000Z,que opinan de que Colombia produzca la vacuna contra el covid
Vallenatosoy,@valllenatosoy,2020-08-21T16:08:45.000Z,"Me imagino la tramoya y la corruptela , si algún día llega la vacuna a Colombia ."
SebastiánLeónAmarís,@sebastonto,2020-08-21T15:56:23.000Z,"Si algo sé bien de logística es que para distribuir las vacunas (cuando lleguen) en Colombia es utilizar a los del tránsito. 
¡Esa gente vacuna que da miedo!"
Ivanoff,@Ivangonzaiago,2020-08-21T14:47:23.000Z,"Una fiesta que diga BAILE HASTA QUE LA VACUNA LLEGUE A COLOMBIA REMIX, ideas millonarias."
Paula Garzon,@andreagarzone,2020-08-21T13:37:23.000Z,"Ya se enteraron ? Colombia tiene una ley estatutaria que no permite utilizar recursos de la salud para invertir en en procesos experimentales, por lo tanto esta ley no permite la compra de una posible vacuna.... y el gobierno no parece estar dispuesto a modificar esto"
Paz y Convivencia,@tegidopaz,2020-08-21T13:32:13.000Z,"Vicerrector de los Andes expresa que Colombia no tiene liderazgo en cuanto a consecución de vacuna contra Covid-19.

Claro, ponen a ""Pachito"" Santos al frente, quien solamente se dedica a jugar golosa...
#AntiUribistaSigueAntiUribista 
@CANALCARACOL2
 @NoticiasCaracol
 @ELTIEMPO"
Ligia,@l_lafaurie,2020-08-21T13:23:19.000Z,El tema de la Vacuna en Colombia está en puntos suspensivos ..
CarlosC,@Carlos10art,2020-08-21T12:05:04.000Z,Ya nadie habla de que Colombia no ha hecho una mondá con la vacuna??
Frankie®,@frank528,2020-08-21T11:23:52.000Z,"Bares sin alcohol???
Ahora solo falta que el gobierno compré la vacuna contra la Covid-19 más cara del mercado, que la Dian no deje ingresarla a Colombia por trámites aduaneros y la vacuna termine vencida.
@DanielSamperO
@actualidadpanam
 @gabodelascasas
 @Tolaymaruja
 @Matador000"
Medina Arnold,@Intromertido,2020-08-21T09:31:35.000Z,La única vacuna a la que podremos aspirar en Colombia será a la de los tombos en diciembre.
rufino acosta r,@ruffinoacosta,2020-08-21T05:11:04.000Z,"Entonces la vacuna rusa se abre camino y ya son 20 los países que se han apuntado al proyecto. Colombia, desde luego, no figura en esa lista.Todavía el Invima no registra la muestra ni tiene planes de hacerlo, como se presume. La prueba masiva con 40.000 voluntarios ya en marcha."
isabella,@astro_isa,2020-08-21T03:48:36.000Z,xq no me cae un ruso pa ver si me lleva pa la madre rusia pa que me pongan la vacuna y dejo de sufrir en este peladero llamado Colombia
~Lola Meraz~,@casimiramiubre,2020-08-21T02:59:38.000Z,"Colombia detrás de una vacuna americana poco inmune, sería como acetaminofén. Genios!"
"Camilo Andrés Botero (
)",@CamiloBoterol,2020-08-20T20:07:49.000Z,"Uno lee que Argentina ya tiene un acuerdo por la vacuna, lo mismo que Perú,  Brasil, Uruguay.
Y de Colombia todavía nada."
Giovanni Fandiño,@motatto78,2020-08-20T19:48:06.000Z,"Cuba inicia ensayos clínicos de su propia vacuna para covid-19.

El todopoderoso gobierno de Colombia; bien gracias que la virgen de Chiquinquirá nos ayude."
Serris,@datoatipico,2020-08-20T18:53:25.000Z,"Pueden decir lo que quieran de Cuba, pero ese pueblo desarrollo su propia vacuna (en pruebas), no se muere más de una persona por Covid-19 al día, producen sus propios respiradores. Todo eso bloqueados y sin arrodillarse.

Colombia ni siquiera logró importar suficientes UCIs. "
Helsinki,@BazucoMusic,2020-08-20T18:48:56.000Z,Muchos países  esperando la vacuna rusa que compraron para noviembre y en Colombia el gobierno con su interés puesto en defender un presunto criminal en decadencia. #queremoslavacunarusa #compremoslavacunarusa
OSKAR,@W_CHVillalba,2020-08-20T18:32:30.000Z,"Cuba en 2 fase del desarrollo de su propia vacuna, Colombia de atenido esperando que otros la hagan. Gracias a Dios tenemos a 
@maluma
 y 
@laliendra1"
Tom D Cáceres,@TomHHaknuh,2020-08-20T18:06:14.000Z,"Martin Vizcarra no puede ni traer plantas de oxígeno de Colombia, no puede responder una oferta de Israel de plantas de oxígeno y ventiladores mecánicos y esta pensando en comprar la vacuna? 
, Vizcarra rodeado de zurdos que apuestan chelas quieren matarnos a todos......"
Efrain.,@EfrainManotasL,2020-08-20T17:09:29.000Z,"En Cuba pronto desarrollarán su vacuna, y en Colombia dicen que ese país comunista vive en la miseria. Acá en Colombia no hay absulatamente inversión para investigación en ciencias. Cuba está muy mal y Colombia está muy pero muy bien, dicen."
Matias Turbay R,@MatiasTurbayR,2020-08-20T17:08:22.000Z,"El Gbno recibió hace poco 42 millones de USD, me pregunto si a cambio Colombia está bloqueando entrada de la vacuna rusa."
Mary Moon,@ClemenParadise,2020-08-20T17:00:37.000Z,"""Colombia no aceptará vacuna rusa""
Colombia se puede ir a la mierda
Yo quiero mi vacuna rusa"
Fer,@SilencioYSombra,2020-08-20T16:21:27.000Z,"Claro que sí 
@IvanDuque
 a nosotros nos interesa ahorita mismo adquirir misiles que una vacuna para una pandemia mundial.Verga, al pueblo de Colombia le echaron una vaina horrible con ese pajú que tienen por presidente."
Rafael Lee,@RafaelLee_2019,2020-08-20T16:08:06.000Z,"Colombia, no te das cuenta que sucumbes ante la desgracia ilusoria del comunismo. Esta generación será juzgada por las futuras generaciones, por pedir a gritos una vacuna que resultará más cara que la enfermedad.
#UribeSecuestrado"
Boaz Glücksburg,@anticomunistas_,2020-08-20T16:02:02.000Z,"Lo asumí...postergué mi viaje de vacaciones a #Colombia para dentro de 15 días.
Ahora puedo elegir hasta el 30/06/21.
Dale vacuna!!! "
@RAGNAR LOTHBROK.,@RAGNAR LOTHBROK.,2020-08-20T15:28:23.000Z,Cuantos laboratorios en colombia se encuentran fabricando una vacuna para el nuevo corona virus.?
"Lealtad , valor sacrificio!!",@Jorge25529699,2020-08-20T14:44:34.000Z,"Señor presidente Duque : 

1. La vacuna para el Covid19 está casi lista ..
2. Hace rato tenemos las vacunas para ratas y bandidos :  CARCEL PLOMO y GLIFOSATO!! COLOMBIA está infectada..."
Raúl Tomás Torres Ma,@RaulTorresMa,2020-08-20T12:29:18.000Z,"Colombia, único país del mundo mundial que compra 16 millones de dosis de una vacuna que no existe"
Carlos,@Carlos31618796,2020-08-20T10:38:20.000Z,#descaroes descaro es que los transportadores en Colombia tengan que pagar vacuna en arauca a pesar de estar llevando productos para su bienestar
Emilio Santiago,@IRREVERENT7,2020-08-20T06:34:34.000Z,"En #Colombia los ciudadanos se manifestaron en contra de la cuarentena #QuedateEnCasa 

El 24 de Agosto #Cuba comenzará las pruebas de su vacuna contra #COVID19. La vacuna fue desarrollada por el Instituto Finlay y el Centro de Inmunología Molecular de la Universidad de la Habana"
MARIO LUIS PADILLA R,@mpadill01103089,2020-08-20T03:14:07.000Z,"Muchos nos mandan a vivir a cuba, por no aseptar la corrupción colombiana, quiero decirles a esos de la bodega de Uribe, que en Cuba, ya están realizando pruebas con la vacuna contra en covid 19, le pregunto cuando Colombia va empezar a realizar esas pruebas?"
Pika,@Pika_street,2020-08-20T00:10:02.000Z,Vamos vacuna apurate  que quiero ir a colombia
David Agredo,@DavidAgredo4,2020-08-19T20:17:30.000Z,"Cuba está desarrollando la primera vacuna 100% latinoamericana y Colombia 
 bien, bien... En manos de Pachito Santos  
#vacunaCOVID19 #Covid19Colombia #COVID2019"
hugo rhodas casse,@hurocasse,2020-08-19T19:11:50.000Z,"titular de prensa """""" Cuba vá bien con la vacuna contra covid 19 """"""-.-.-.- En Colombia aún nó se sabe cuantos izquierdistas nó recibiran la vacuna-.-.-.-.-.-"
Emiro Montes,@Emiromontes3,2020-08-19T19:06:01.000Z,"Cuba, anuncio al mundo que empezará ensayos clínicos de su propia vacuna contra el Coronavirus.

En Colombia... bueno, si no te pones el tapabocas bien te sacan tarjetita roja."
M. Alejandra Astaiza,@MA_Astaiza,2020-08-19T18:52:46.000Z,"Pfizer es tendencia en Colombia y ya tan solo espero mi vacuna... 
@AlejandroOrtiz1
 espero leas este tweet y no lo ignores cof cof cof"
Camilo Cardona,@Camimencar,2020-08-19T18:48:01.000Z,No se les haga raro que en Colombia en unos días haya: Cartel de la Vacuna.
"Carlos Hernández
©",@Mediarse,2020-08-19T18:19:34.000Z,"Colombia acaba de firmar con Pfizer la compra de 16 millones de dosis de vacunas contra el COVID-19.

¿Cuáles son los criterios técnicos para seleccionar esa vacuna?  
@MinSaludCol
  

@ONU_es"
XorAnd,@ThorJord,2020-08-19T17:51:58.000Z,"Comentarios sobre la Vacuna Cubana en desarrollo:
Es tal la miseria intelectual del colombiano que jamás podrán aceptar que de algún latinoamericano surja algo importante.
Pero eso si, Colombia ""es potencia"" en:
ciclismo, 
futbol, 
masacres y 
narcotráfico...
 AJUA!!!"
IRO.O,@iroramirezs,2020-08-19T17:44:27.000Z,"Acabo de leer que en USA probablemente la Vacuna no será obligatoria, ¿Ustedes que opinan?
¿Debería o no debería ser obligatoria en Colombia?"
Sputnik José,@TatanDelvalle,2020-08-19T17:42:44.000Z,"#ATENCIÓN Transcripción de la negociación de Colombia por las vacunas del #COVID19 con Pacho Santos:

- Pacho: Cuantas tiene?
- Pfizer: 16 millones
- Pacho: Tienen microchips?
- Pfizer: Ah?
- Pacho: Es que la vacuna rusa trae microchips comunistas y nos quieren espiar
- Pfizer:"
Rood23.,@Juliian_Rood,2020-08-19T17:41:32.000Z,"Si la vacuna de Oxford funciona el primer ministro de Australia ya se aseguro 25 millones de dosis que serán gratuitas para sus ciudadanos. 
Mientras tanto, acá en Colombia los políticos hablan de primero ""evaluar cual es la mas conveniente"" para no comprar nada."
Osorio,@_theosorio,2020-08-19T16:46:22.000Z,"Sea humo o no, el comunismo cubano anuncia una vacuna contra el COVID 19 mientras que el capitalismo libre mercado de ultra derecha colombiano anuncia nuevos impuestos. Por si a alguien aún le quedan dudas de que la derecha en Colombia no existe."
Alexander Klein,@AlexKleinO,2020-08-19T15:49:28.000Z,"Diferencias de países: 

Mientras Cuba anuncia pruebas de una vacuna propia contra el COVID, en Colombia la tendencia es hablar del hijo mimado de un presidiario. 

La Patria Boba."
Harold Marquez,@haroldm77,2020-08-19T15:30:08.000Z,Cuando llegue a Colombia la vacuna contra el Covid-19...debe ser OBLIGATORIA Y GRATUITA
Mauricio Velandia,@mao_velandia_c,2020-08-19T14:43:06.000Z,Que bueno es saber que Colombia es uno de los primeros países en comprar la vacuna. Plop. Que insólito ver que existen abogados que no apoyan la Corte Suprema de Justicia. Ahora se pide edad madura para los cargos públicos. Eso aplica para Presidente de la Republica  y Congreso?
Miguel Cardoza Cadenas,@MiguelCardoza,2020-08-19T14:31:35.000Z,"Colombia firmó con la farmacéutica estadounidense Pfizer la compra de 16 millones de dosis de la vacuna contra el nuevo coronavirus COVID-19. Una de las cláusulas del acuerdo establece que la vacuna debe pasar la fase tres de pruebas, informó La W. #19agosto"
henry villarreal,@henry_villarrea,2020-08-19T14:12:14.000Z,"Colombia le comprá la vacuna contra él 
 a Pfizer dé Estados Unidos"
𝐀𝐥𝐢𝐬𝐤𝐚𝐢𝐫 𝐃𝐞 𝐋𝐚 𝐇𝐨𝐳,@aliskaird,2020-08-19T14:10:58.000Z,"16 millones de dosis de la vacuna contra el Covid 19 acaba de comprar Colombia a Pfizer.
Si la vacuna no pasa la fase 3 no hay negociaciones"
Compromiso Ciudadano,@compromisociu,2020-08-19T13:54:45.000Z,"""Colombia está rezagada en ciencia y tecnología y la pandemia también desnudó esa realidad. Tenemos la inteligencia pero no le apostamos al conocimiento. Hoy no tenemos respiradores propios operando, ni capacidad para producir una futura vacuna para el COVID19"": 
@sergio_fajardo"
