Nombre de usuario,Usuario,Fecha,Texto
david572,@contreras572,2021-03-05T15:40:20.000Z,"LLEGAMOS A 5000 CASOS DIARIOS DE COVID CON VACUNA Y TODO. Y LAS CLASES NO LAS SUSPENDEN. SÓLO SE DEBIERAN REALIZAR ONLINE

Casos nuevos: 5.325 
Casos totales: 845.450 
Casos activos: 27.317 
Recuperados: 796.791
Nuevos fallecidos: 90 
Fallecidos totales: 20.928"
Yeison Mateo,@YeisonMateoD,2021-03-05T15:39:15.000Z,"La vacuna del COVID-19 la están poniendo sin respetar las fases. 

Ya son varios los casos que me mencionan de personas que ya están vacunados y pertenecen a fases que aún no inician. 

Ojalá esa situación de “tráfico de influencias” pueda mejorar. "
Zxcvbnm,@_vsb0,2021-03-05T15:38:41.000Z,Siendo docente recibí la primera dosis de la vacuna por la covid. Alegría enorme (:
Brünnhilde,@lalcaloide,2021-03-05T15:36:21.000Z,"3er tweet toxico del dia: QUE NOOOOOOO
QUE LA VACUNA NO ES UNA CURA CONTRA EL COVID NI HACE INMUNE A NADIE!!!!!
DEJEN DE LLORAR COMO SI UNA PUTA VACUNA FUERA LA SALVACION!! OJALA SE MUERAN LOS QUE SE VACUNEN PA QUE VAYAN Y LLOREN AL PUTO INFIERNO!!!"
Marilora,@luaramai,2021-03-05T15:34:31.000Z,"Mi mamá no quiere ponerse la vacuna porque un amigo suyo le dijo que una amiga suya ""se puso malísima"" cuando la vacunaron. O sea, ya hubo vacunación donde vive y no fue 
Mientras, la esposa de su hermano agoniza en el hospital por covid."
Vanesa Romano,@vaneromano77,2021-03-05T15:31:52.000Z,"Falleció la Dra Maria Rosa Fullone del Hospital Fernandez por Covid. No fue vacuna al igual que muchos médicos y los docentes, que seguimos exponiéndonos día a día. Dónde están las vacunas de Caba??? Cuántos más van a morir pudiendo evitarse???"
Ada Lovelace,@AdaLovelace777,2021-03-05T15:30:54.000Z,"Algo que me pone muy feliz es que Soberna 02 (Vacuna cubana contra el COVID-19) entra en la parte final de la Fase III de pruebas, ya se autorizó el último ensayo clínico y se vacunarán 44.000 personas de entre 19 y 80 años de edad (150.000 dosis en 8 municipios de La Habana)."
Jake Peralta,@Sebastrevino,2021-03-05T15:30:47.000Z,Primera dosis Vacuna vs Covid-19 
Jenniffer González,@Jenniffer2012,2021-03-05T15:29:38.000Z,"Nueva asignación de fondos federales para enfrentar la pandemia en PR: 

FEMA acaba de asignar $2.3 millones a la Guardia Nacional de Puerto Rico para administración de la vacuna del COVID-19."
JuaaanPaabloo,@Juan69826151,2021-03-05T15:28:32.000Z,Los efectos de la vacuna del covid demoran aprox. de 8 a 10 años en tener efectos secundarios no a una semana de vacunarse...
Bichiyal,@la123pormi,2021-03-05T15:17:28.000Z,"Pololo se puso la primera dosis de la vacuna contra el covid, el 5G a llegado a esta casa."
Jeannette Serra,@Lajeanserra,2021-03-05T15:16:41.000Z,"Si los profes llevaban su contrato q para ser inoculados contra el covid, nosotras las que amamantamos que? 
#vacuna"
jazvsdsis.txt,@notsorry_01,2021-03-05T15:16:04.000Z,mi mamá se dió la vacuna contra el covid amamos 
Francisco Camacho,@camachosoft,2021-03-05T15:14:55.000Z,"El exjugador dominicano de Grandes Ligas Luis Polonia, de 57 años,  recibió una dosis de la vacuna contra la covid-19 a pesar de no pertenecer al grupo de mayores de 70 años, al que se está inoculando actualmente en RD, hecho por el que ha recibido críticas en las redes sociales."
Roxana Pintado,@RoxanaPintado73,2021-03-05T15:14:44.000Z,"Parece una tontería, pero a mi hermana le acaban de poner la primera dosis de la vacuna contra Covid-19. Una preocupación menos."
Francisco Camacho,@camachosoft,2021-03-05T15:13:24.000Z,"El bachatero Frank Reyes subió un video que lo tiene en la mira de la polémica en redes sociales, donde se muestra recibiendo la primera dosis de la vacuna contra el COVID-19 en la fase de adultos mayores y exhorta a la población hacer lo mismo."
Alexa Rojas,@alexaoralyr,2021-03-05T15:12:02.000Z,A mi mamá ya le pusieron la vacuna de covid.
"Ojitos de pena, carita de luna",@Caquitomd,2021-03-05T15:10:08.000Z,Me vacune hace dos semanas y estoy con todos los síntomas de Covid. Todos.  Les encargo el dolor de cabeza. Me hicieron PCR y el lunes está el resultado. El doc dijo que la vacuna no quita que te de esta porquería.   Solo te da más suave sin agravarse. Cuidense por favor.
MOON,@elisalazarn,2021-03-05T15:06:36.000Z,Ahora le pusieron la vacuna del Covid a mi pa. Gracias Diosito
María Fernanda,@prof_fernanda21,2021-03-05T15:03:46.000Z,"Es cool tener Covid? Leer comentarios de personas que dieron pisitivo diciendo "" yo también pero lo llevo genial"" es no entender nada. Aclaremos: hay gente que muere, no se lo conoce, muta, la vacuna no te hace Superman. Seamos serios."
judiciales-radicales,@JudicialesR,2021-03-05T15:01:33.000Z,"En lugar de pedir la lista de vacunados y vacunas, la justicia para determinar responsabilidades debería pedir la lista de personal de la salud que murió de covid desde que llegó la primera vacuna hasta hoy, ahí está la responsabilidad, los muertos que su pudieron salvar."
Camila,@Cami_3f,2021-03-05T15:00:28.000Z,"Con el nuevo grupo habilitado ayudé a agendar a mi mamá para la vacuna de covid, el formulario super sencillo e intuitivo.
Y por último tengo TREMENDA ALEGRÍA DESPUÉS DE TODO EL ESFUERZO, SACRIFICIO Y LOS CUIDADOS QUE HAN TENIDO DESDE EL 13/03/2020.
#UruguaySeVacuna"
• B re ñ •,@brengig97,2021-03-05T14:59:25.000Z,Soñé que ya me ponían la vacuna del covid:(
Pato,@patablanco,2021-03-05T14:54:56.000Z,"dejen de decir que hay personal médico que murió en estos días de covid.
LOS MATARON 
les robaron la vacuna y LOS MATARON"
Carlos enrrique lope,@carloga12,2021-03-05T14:52:14.000Z,muy buenos dias  señora presidenta del ivss magally gutierrez estuvimos el dia jueves 04 03-2021 y fuimos revotados para irnos a vacunar contra la vacuna del covid 19 y nos mandaron para el distrito sanitario numero siete en los teques que horror siendo trabajadores del ivss guar
Carolina,@carolinavz9,2021-03-05T14:51:21.000Z,"A veces Creo que la única forma en que yo Una simple mortal va a poder acceder a la vacuna del COVID, es si la llegan a vender de forma privada, esperar que lo haga el Estado, es como esperar que algún día el IESS me atienda "
OskiconK,@OskiconK,2021-03-05T14:50:00.000Z,Feinmann no hagas política barata con la muerte de los médicos! Que tiene que ver La Cámpora con los errores de distribución de la vacuna de Larreta?? Seguís comiendo de las fallecidos por Covid??!!
Marcela García,@MarC_GRcia,2021-03-05T14:49:13.000Z,"#Cuautla se convierte en el tercer municipio en recibir la vacuna contra el COVID-19, aseguró 
@CantuCuevas
 

La vacunación iniciará el lunes 8 de marzo, en 14 puntos que serán dados a conocer esta tarde.

Entrevista al secretario de Salud Marco Cantú Cuevas en 
@lacomadre1017fm"
Sandra G,@sandragccg,2021-03-05T14:49:02.000Z,"Llaman a casa para ponerle la vacuna de Covid a mi hermano de 29 años y dependiente 100% porque es persona de riesgo, pero a su cuidadora (que es mi madre) no, porque no tiene más de 80 años ni es cuidadora “profesional”... ¿Estamos tontos o qué? #COVID19 
@sanidadgob"
Xavier Alvarez,@Xavier_AlvarezR,2021-03-05T14:46:23.000Z,"Publique algo sobre la vacuna del covid fue mi opinión,
Mi ex me dijo que sus papá y abuela se la habían puesto...
Ella dijo que era cierto y que lo comentó para molestar.

Más que molestar me hizo sentir horrible mente mal por que yo quiero a su familia y no tenia idea. "
Cristian,@cmiranbarrios,2021-03-05T14:45:57.000Z,Porque hay comunas que están vacunando la 2da dosis y en otras comunas aún no?? #VacunaCOVID
victtorhernandez,@victtorhdez,2021-03-05T14:43:28.000Z,"Hoy En Medio de los Medios: según director del 450, Durango consiguió inmunidad de rebaño. Aumentan las protestas de médicos por no recibir vacuna contra #Covid_19mx. 
@AispuroDurango
 @hectordflores
 @VeroTerrones
 @RosarioCastroL
 @EVillegasV
 @maturinoc
 @JaimeRivasL"
Carla Vera,@carlav024,2021-03-05T14:39:54.000Z,"Y ahora un poema:
- ""la vacuna contra Covid-19 me dio ganas de hacerte el amor""
Le toca a ustedes adivinar de que grupo privilegiado es jajajaja "
Oswaldo Bañales,@OswaldoBanales,2021-03-05T14:39:21.000Z,"Primer acto: La Pandemia sigue presente en Tonalá, en Jalisco y en México...
Segundo acto: 800 mil dósis de la Vacuna china Sinovac anti Covid-19 están varadas esperando ser validadas por Cofepris...
¿Cómo se llamó la obra? Las estadísticas de dolor lo dirán..."
Dûkë,@DuquedelaCosta,2021-03-05T14:35:36.000Z,"Servicio a la comunidad, por favor, mí madre me pidió que la anote para la vacuna de covid, alguien sabe en qué página de provincia o sitio, desde ya Chas Gracias"
𝐁𝐨𝐤𝐮𝐭𝐨 𝐦𝐢 𝐬𝐨𝐥 soy imbecil,@Laquesimpeaa2ds,2021-03-05T14:32:50.000Z,SOLO ME HABÍA FIJADO UN MOMENTO UN CELULAR Y EN MI CLASE YA ESTAN AVERIGUANDO LA VACUNA AL COVID NO ESPERA
Yordano,@yordanoguerrer2,2021-03-05T14:23:23.000Z,"Ahora se van a registrar menos casos de COVID, porque la gente anda buscando la vacuna 
 y no la prueba "
tomoko aikawa,@tomokoargentina,2021-03-05T14:22:33.000Z,"Hermosa redacción! 
Inscripción para Vacunación contra COVID-19
 Hemos recibido la información
Recordá que el registro realizado no implica solicitar un turno ni una reserva para aplicarse la vacuna."
Sergio Jara,@ser_jara,2021-03-05T14:20:24.000Z,#LiberenLasVacunas liberar la vacuna covid para que la empresa privada la compre en 6 dolares y la venda en 120? Iniciativa covax es justicia
Nan,@NanxNan_,2021-03-05T14:19:03.000Z,"Y entonces mi mamá acaba de tomar la segunda dosis de la vacuna del Covid. Buenas notícias de viernes.

Ayer mi abuela con la primera, hoy mi madre con la segunda."
alejandro moreno alvear,@alejand47698324,2021-03-05T14:17:52.000Z,5325 casos de covid hoy nos paso lo mismo de Europa no se aprendio la leccion cuidemonos entre todos mientras no nos pongan la vacuna
luis tinoco,@TinocoEmilioL,2021-03-05T14:17:03.000Z,"El MINSA confirma ayuda de China y de Bélgica para vacuna contra el covid, los que no alcancen vacuna Rusa se les pondrá la china y los que no alcancen se les pondrá la Belga"
M,@Pataticornio,2021-03-05T14:16:38.000Z,"Desconozco si la vacuna del covid realmente es eficiente. 

Lo que estoy segura es que hemos creado un grupo de personas, mono neuronales, vacunadas con la concepción de que son inmunes, invencibles, inmortales y van por la vida haciendo el gilipollas y siendo un peligro publico."
Just Greg,@GBrancovan,2021-03-05T14:15:36.000Z,Se habla mucho de la vacuna del covid pero para cuando la vacuna contra la cobra Taka Taka?
3|13|23,@soyyelcoco,2021-03-05T14:15:35.000Z,A mi abuelo le han puesto hoy la vacuna del covid 
RODOLFO,@alvamo1965,2021-03-05T14:15:24.000Z,Los privilegios de ser adulto mayor....Me acaban de poner la vacuna del Covid.
Forbes México,@Forbes_Mexico,2021-03-05T14:10:00.000Z,#OrgulloMexicano  Investigadores de la Universidad Autónoma de Querétaro ya cuentan con una vacuna contra el Covid-19 probada en animales con respuesta positiva.
leu len,@Leulen,2021-03-05T14:09:40.000Z,"Mañana tengo mi primera despedida de soltera y mi primera dosis de vacuna contra el covid, no puedo mas de la emoción con estos eventos!"
tai,@TairiTrevilla,2021-03-05T14:04:45.000Z,"Ya vendan la vacuna mejor, se gasta más en pruebas de covid :'("
_MaRtA_61,@Marta0061,2021-03-05T14:03:08.000Z,"De ahora en adelante pidan ""Perdón"" a cada Familiar y Amigo de los Fallecidos por Covid-19, por ""Robar"" la ""Vacuna que les correspondía para no ""Morir""  

Comiencen, porque Murió la Dra María Rosa Fullones
La Dra, no había recibido su Vacuna."
Tommy Brown,@TommyBr51669307,2021-03-05T14:01:36.000Z,"Hoy a lps arropó la mierda en El Salvador con Bukele. Ahora controlará los poderes del estado. 

Bienvenido a los albores de una dictadura!
Hospital covid: paja
Casas regaladas: paja
Invitados CA vacuna:paja
Gorra para atrás:cierto
Pueblo joven y pendejo:cierto
$3.7billones gasto"
Cristobal Jimenez,@titoddiagonal,2021-03-05T13:48:31.000Z,"Cuba crea vacuna covid y nosotros,Ejpaña, tralaraaaaaaa."
Federico,@fedeepombo,2021-03-05T13:48:20.000Z,mi papá está a minutos de darse la segunda vacuna del covid hacía mucho tiempo que no estaba tan feliz
afldbo,@aafresno,2021-03-05T13:47:18.000Z,"Post vacuna Covid = fiebre, dolor de cabeza y brazo inmóvil"
Sofia Toffaletti,@sofiatoffalett1,2021-03-05T13:45:46.000Z,Mi abuela se puso re linda porque la estoy llevando a colocar la vacuna contra el covid. Se me metió algo en el ojo 
Christian,@chris_seque68,2021-03-05T13:44:25.000Z,"El martes fue vacuna contra COVID y hoy dentista, así no llegó a fin de año... "
Kpiqa,@Kipqa,2021-03-05T13:43:03.000Z,"Aquí el ""Sálvese quien pueda"", como anticiparse a la vacuna anti-Covid, porque me da la gana, sin ""aKatar"", ejemplarmente, el orden establecido igual para todos y cada uno de los españoles y que se la están jugando por unos insolventes ególatras."
sabi,@estoytristita,2021-03-05T13:40:38.000Z,"Ya le pusieron a esposo la vacuna del COVID y me hace muy feliz pero estuvo con escalofríos toda la noche y casi no durmió 
 son efectos secundarios leves y eran de esperarse pero siento bn feo y ya se va a trabajar y no lo voy a poder cuidar "
Galicia Diario,@galicia_diario,2021-03-05T13:39:23.000Z,"#Galicia, #Coronavirus | El número de PCR realizadas es de 1.700.113, y el número de dosis de vacuna contra la covid-19 administradas es de 255.595, según 
@SanidadeXunta"
Tania Nichols ︽✵︽,@taniadh,2021-03-05T13:39:19.000Z,"Otra semana más de confinamiento.
Confinada desde diciembre,1 año,o más, sin ver a amigos. Sólo puedo ir a trabajar, en contacto con gente con posible covid (pero no me ponen la vacuna) y a tratar con gente llorando o enfadada
Y todavía preguntan si hemos llorado en esta pandemia"
Be free,@sofimiya,2021-03-05T13:35:29.000Z,"Que paradoja, esta semana un compañero del laburo recibió su primera dosis de la vacuna contra el covid. Leo una noticia que falleció una médica joven de un hospital público. Que trastocadas están las prioridades."
Alex Zegarra,@GoldPeru1,2021-03-05T13:35:09.000Z,"#Importante
Los que tienen han Sido inmunes al Covid-19 deberían o no deberían colocarse alguna vacuna?.

Tengo un amigo en otro país que se contagio pero no le dió síntomas, es decir es inmune, se colocó la vacuna Astra Zeneca, y está con terribles síntomas, y malestar general."
rocha.,@YesseniaRocha,2021-03-05T13:35:06.000Z,"Hoy por fin me ponen la vacuna para el Covid 
Buenos días "
Catalina,@whateveriwant,2021-03-05T13:33:38.000Z,Alguien sabe si existe algún impedimento para donar sangre habiendo recibido la vacuna? Solo encontré info sobre pacientes con síntomas COVID
lola cordero,@lolilla,2021-03-05T13:32:43.000Z,"Primera dosis de la vacuna 
 puesta. #covid#curso2021"
"catat91 ♡'s inés
| AU",@dfclssxcata,2021-03-05T13:32:26.000Z,nonono dios mis compañeros no saben nada de la vacuna de la covid Y DICEN Q TE DA DEMENCIA DIOS QUE
Astrid López,@fabry_9492,2021-03-05T13:23:35.000Z,Ya me puse la primer dosis de la vacuna contra el covid y se siente de la mierda los efectos secundarios 
Lynna Naranja,@lynnaivonne23,2021-03-05T13:19:18.000Z,Que gente tan idiota que piensa que porque tiene la vacuna y porque les dio COVID son inmunes JAJAJA en serio yo encuentro unas cosas que me dejan el ojo chiquito del estrés
Natalia Borrazás Urrutia,@Natiborrazas,2021-03-05T13:18:40.000Z,"Que orgullosa me siento de mi país, del gobierno y de nuestro presidente 
@LuisLacallePou
 cuando empiezan a llegar las capturas de pantalla de seres queridos de la fecha y hora de ambas dosis de la vacuna contra el COVID-19 "
JimenoFC,@SHJimeno,2021-03-05T13:16:00.000Z,"Tengo 31 años. Tuve covid en septiembre del 2020. 5 días sin olfato, un poco de bronquitis y nada más. Si te ofrecen la vacuna y no sos de riesgo, no la aceptes. No seas pelotudE."
Rous♡,@Rousc_,2021-03-05T13:15:08.000Z,"Tengo 3 días que me puse la vacuna del Covid, duele menos que la picadura de un mosquito y aún no he sentido NINGÚN síntoma, ni siquiera dolor en el brazo."
"XXXVI 20-7-20
11:11",@lidia68643377,2021-03-05T13:12:08.000Z,Vacuna  COVID en ENP inminente.
Uriel Chavez,@Urielchcas,2021-03-05T13:11:44.000Z,Soñe que me ponían la vacuna del covid 
Hernan Ramirez Contreras,@HernanRamirezC6,2021-03-05T13:10:14.000Z,EsSalud Te Cuida: cómo registrarse en la plataforma para recibir la vacuna contra el COVID....................No abre  la  pagina   web todo es una  mentira safarrancho.
Catalina Gallardo,@firulina_uc,2021-03-05T13:09:32.000Z,"Hoy estoy saliente de un turno noche caótico, tengo que colocarme la 2da dosis de la vacuna covid, van en el número 70 y algo y tengo el 161 
 y debo ir al dentista porque se me salió una gomita separadora ayer 
... sueño??? Cuál sueño?? "
"Don
ichael",@don_ichael,2021-03-05T13:06:52.000Z,Es verdaderamente una tragedia que los puertorriqueños no tengamos acceso a la vacuna rusa contra el covid 
Silvio Ramirez V,@silvioravel,2021-03-05T12:57:50.000Z,"Cuando analizo q la peste del comunismo se tomó a Cuba con Fidel ya hace 61 años, a Nicaragua con Ortega hace 35 y a Vzuela con Chávez hace 22 y veo q la ciencia no tardó 1 año en hallar la vacuna contra la del Covid; concluyo que esta peste es pera en dulce comparada con la 1era"
